sheet,Image Preview,Image URL,Video Preview,Video URL,Ad ID,Advertiser Name,Ad Text,Ad Text Eng,View Ad,Landing Page URL,CTA Button,Active Days,Text Variants,Image Variants,Platform Count,Same Image Count,Has Video,Total Images,Total Videos,Has Carousel,Media Type,Age Targeting,Course Subjects,Offers,,Search Term
KodeKiddo,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodeKiddo/discovered_1763825543265_134_1763826043822.jpg,,,discovered_1763825543265_134,KodeKiddo,"Belajar coding untuk anak kini lebih seru dengan berbagai tema menarik pilihan mereka di KodeKiddo Thematic Class!Tersedia puluhan topik menarik yang dapat dipilih. Proses belajar intensif dilakukan dalam 12-14 sesi pertemuan.Belajar menjadi lebih menyenangkan, fokus, dan efektif!Coba dan Daftar sekarang..!!","Started running on Nov 22, 2025 · Total active time 5 hours",,https://form.jotform.com/230588444380460?source=adsMetaReg,JOIN.SEKARANG,4,1,20,0,1,No,7,0,Yes,carousel,,,Demo,,KodeKiddo
KodeKiddo,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodeKiddo/discovered_1763825543255_52_1763826039762.jpg,,,discovered_1763825543255_52,INSTAGRAM.COM Visit Instagram Profile,INSTAGRAM.COM Visit Instagram Profile INSTAGRAM.COM Visit Instagram Profile INSTAGRAM.COM Visit Instagram Profile INSTAGRAM.COM Visit Instagram Profile INSTAGRAM.COM Visit Instagram Profile INSTAGRAM.COM Visit Instagram Profile,"Calling for Indonesia Young Innovator!!To Join International Coding AI Robotic Competition Codefavor 7.0.This time, Global International ShowDown will be hosted at Jakarta Indonesia.This isn't just another competition. Codeavour is where creativity meets technology, where kids and teens turn their brightest ideas into real innovations. Imagine thousands of young minds from around the world, coding, creating, and competing together on one global stage, with the theme Tech for a Healthier Tomorrow. Choose your Tracks based on your preference. Open for all kiddos, ages 7-18yo. Check for more info at ko",,,INSTAGRAM.COM,5,1,4,0,1,No,6,0,Yes,carousel,sd,coding,Coba,,KodeKiddo
KodeKiddo,,,,https://scontent-iad3-2.xx.fbcdn.net/v/t39.35426-6/556817113_1569974430636632_2239075967104682439_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=D4-KxFXCDegQ7kNvwG8_USz&_nc_oc=Adn5_FB8HcmmYY0UmCQxf_EORtpz99SdQZ8RL8f6kbm0PFSk82A7iLNCBjklUIpH6JY&_nc_zt=14&_nc_ht=scontent-iad3-2.xx&_nc_gid=huNJri87B-mLx6m6ehkXBA&oh=00_AfgSdjRPz4Umq-HR58Ka9TjVA18RcF85I2w0Vz2wLWvqfA&oe=6927A572,discovered_1763825543258_76,KodeKiddo,"Calling for Indonesia Young Innovator!!To Join International Coding AI Robotic Competition Codeavour 7.0.This time, Global International ShowDown will be hosted at Jakarta Indonesia.This isn’t just another competition. Codeavour is where creativity meets technology, where kids and teens turn their brightest ideas into real innovations. Imagine thousands of young minds from around the world, coding, creating, and competing together in one global stage, with theme Tech for a Healthier Tomorrow. Choose your Tracks based on your preference. Open for all kiddos, age 7-18yo.Check for more info at ko","Learning coding for kids is now more fun with a variety of engaging themes to choose from at KodeKiddo Thematic Class! There are dozens of engaging topics to choose from. The intensive learning process is carried out in 12-14 sessions. Learning becomes more fun, focused, and effective! Try it and register now..!!",https://www.facebook.com/ads/library/?id=1461867871530710,http://kodekiddo.com/codeavour7,Join Codeavour 7.0 now!,5,0,0,0,0,Yes,0,1,No,video,,,Demo,,KodeKiddo
KodeKiddo,,,,https://scontent-iad3-1.xx.fbcdn.net/v/t39.35426-6/558093900_1342671313878396_5653531499114770534_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=TTZHdy9O_RMQ7kNvwF5HGo4&_nc_oc=AdkqN9HY7O_DuAGU4tDZAz9Jp4pP3k6W-92WkVfLYUkRObHBUqUlk8lTIwfQH8GKFQc&_nc_zt=14&_nc_ht=scontent-iad3-1.xx&_nc_gid=huNJri87B-mLx6m6ehkXBA&oh=00_Afil8sIdLCRQPUK0em_nRT1AhxnhLjerDwAgLo9k3zTcMw&oe=6927A91B,discovered_1763825543258_71,KodeKiddo,"Calling for Indonesia Young Innovator!!To Join International Coding AI Robotic Competition Codeavour 7.0.This time, Global International ShowDown will be hosted at Jakarta Indonesia.This isn’t just another competition. Codeavour is where creativity meets technology, where kids and teens turn their brightest ideas into real innovations. Imagine thousands of young minds from around the world, coding, creating, and competing together in one global stage, with theme Tech for a Healthier Tomorrow. Choose your Tracks based on your preference. Open for all kiddos, age 7-18yo.Check for more info at ko","Started running on Nov 22, 2025 · Total active time 5 hours",,http://kodekiddo.com/codeavour7,Join Codeavour 7.0 now!,6,0,0,0,0,Yes,0,1,No,video,sd,,Demo,,KodeKiddo
KodeKiddo,,,,https://scontent-iad3-2.xx.fbcdn.net/v/t39.35426-6/573905368_1569823227382730_2110581911615205485_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=WK-ouLI7OIYQ7kNvwHbWaiA&_nc_oc=Adkma6l45lQHuGYCamrqnewO5F5VYQgvtDnTEwwD46ucrM0qd_4W8wu0ZTpQo5Sho7Q&_nc_zt=14&_nc_ht=scontent-iad3-2.xx&_nc_gid=huNJri87B-mLx6m6ehkXBA&oh=00_AfikmGA1E43DjdwFklFUU_Ahk-sYKN6GfyPa-jZQ7M1pvw&oe=69279919,discovered_1763825543170_1,KodeKiddo,"Got an awesome idea in AI & Machine Learning, but not sure how to pitch it like a pro?No worries, we’ve got you covered! It’s time to level up your pitching skills with young innovators who’ve wowed audiences on the international stage! 🌍Webinar: “How to Pitch Your AI & Machine Learning Idea”📅 Sunday, 23 November 2025🕘 09:00 – 10:30 AM WIBOnline via Zoom (FREE) Reserve your spot now: bit.ly/cdvwebinar3  What’s waiting for you inside? Fun and practical strategies to make your pitch stand outTips to transform your AI/ML idea into a real, impactful solution.Inspiration from Lyan & Alethea, tal","Started running on Nov 22, 2025 · Total active time 5 hours",,http://bit.ly/cdvwebinar3,Book Now,7,0,0,0,0,Yes,0,1,No,video,sd,"coding, robot",,,KodeKiddo
KodeKiddo,,,,https://scontent-iad3-2.xx.fbcdn.net/v/t39.35426-6/556817113_1569974430636632_2239075967104682439_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=D4-KxFXCDegQ7kNvwG8_USz&_nc_oc=Adn5_FB8HcmmYY0UmCQxf_EORtpz99SdQZ8RL8f6kbm0PFSk82A7iLNCBjklUIpH6JY&_nc_zt=14&_nc_ht=scontent-iad3-2.xx&_nc_gid=huNJri87B-mLx6m6ehkXBA&oh=00_AfgSdjRPz4Umq-HR58Ka9TjVA18RcF85I2w0Vz2wLWvqfA&oe=6927A572,discovered_1763825543258_75,KodeKiddo,"Calling for Indonesia Young Innovator!!To Join International Coding AI Robotic Competition Codeavour 7.0.This time, Global International ShowDown will be hosted at Jakarta Indonesia.This isn’t just another competition. Codeavour is where creativity meets technology, where kids and teens turn their brightest ideas into real innovations. Imagine thousands of young minds from around the world, coding, creating, and competing together in one global stage, with theme Tech for a Healthier Tomorrow. Choose your Tracks based on your preference. Open for all kiddos, age 7-18yo.Check for more info at ko","Calling for Indonesia Young Innovator!!To Join International Coding AI Robotic Competition Codefavor 7.0.This time, Global International ShowDown will be hosted at Jakarta Indonesia.This isn't just another competition. Codeavour is where creativity meets technology, where kids and teens turn their brightest ideas into real innovations. Imagine thousands of young minds from around the world, coding, creating, and competing together on one global stage, with the theme Tech for a Healthier Tomorrow. Choose your Tracks based on your preference. Open for all kiddos, ages 7-18yo. Check for more info at ko",https://www.facebook.com/ads/library/?id=1461867871530710,http://kodekiddo.com/codeavour7,Join Codeavour 7.0 now!,9,0,0,0,0,Yes,0,1,No,video,,,Demo,,KodeKiddo
KodeKiddo,,,,https://scontent-iad3-1.xx.fbcdn.net/v/t39.35426-6/558093900_1342671313878396_5653531499114770534_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=TTZHdy9O_RMQ7kNvwF5HGo4&_nc_oc=AdkqN9HY7O_DuAGU4tDZAz9Jp4pP3k6W-92WkVfLYUkRObHBUqUlk8lTIwfQH8GKFQc&_nc_zt=14&_nc_ht=scontent-iad3-1.xx&_nc_gid=huNJri87B-mLx6m6ehkXBA&oh=00_Afil8sIdLCRQPUK0em_nRT1AhxnhLjerDwAgLo9k3zTcMw&oe=6927A91B,discovered_1763825543171_2,KodeKiddo,"Calling for Indonesia Young Innovator!!To Join International Coding AI Robotic Competition Codeavour 7.0.This time, Global International ShowDown will be hosted at Jakarta Indonesia.This isn’t just another competition. Codeavour is where creativity meets technology, where kids and teens turn their brightest ideas into real innovations. Imagine thousands of young minds from around the world, coding, creating, and competing together in one global stage, with theme Tech for a Healthier Tomorrow. Choose your Tracks based on your preference. Open for all kiddos, age 7-18yo.Check for more info at ko","Ready for an adventure? Let your little explorer dive into a world of discovery at ILON Academy's Holiday Camp: Animal Kingdom Expedition! 🐾🔍For three exciting days, children will explore mechanics, hydraulics, electrical circuits, early coding, and hands-on motor skills, wrapped in fun, animal-themed activities! 🦁🛠️🤖📅 December 2–4, 2025🕒 14.00 – 17.00 WIB🎟️ Register now before slots run out!👉 https://bit.ly/ILONHC2025#BestPrimarySchool #primaryschool #bsdcity #serpong #tangerangselatan #skooldasar #curriculumnational #character education #children's education #superior schools #primaryschool",,http://kodekiddo.com/codeavour7,Join Codeavour 7.0 now!,10,0,0,0,0,Yes,0,1,No,video,sd,"coding, robot","Coba, trial",,KodeKiddo
KodeKiddo,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodeKiddo/discovered_1763825543251_42_1763826037196.jpg,,,discovered_1763825543251_42,LULU Islamic School,"Holiday is just around the corner! 🌞Don’t worry about finding fun activities for your kid.We’ve got exciting Holiday Programs filled with joy, creativity, and learning.🎨 Choose your class, have fun, and bring home your amazing creations!A Reggio Emilia- Inspired School📍LULU Islamic SchoolJl. Sadih Daun No.34 Parigi Baru, Pondok Aren. Tangerang Selatan📞 +62 877-7758-5145📧 luluislamicschool@gmail.com #LULUIslamicSchool #Preschoolbintaro #IslamicPreschool #ReggioEmiliaInspired #KindergartenBintaro #Popupclassbintaro #kelasmain","Started running on Nov 22, 2025 · Total active time 5 hours",https://www.facebook.com/ads/library/?id=837511772352523,,Open Dropdown​,10,1,8,0,1,No,6,0,Yes,carousel,,,,,
KodeKiddo,,,,https://scontent-iad3-2.xx.fbcdn.net/v/t39.35426-6/556817113_1569974430636632_2239075967104682439_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=D4-KxFXCDegQ7kNvwG8_USz&_nc_oc=Adn5_FB8HcmmYY0UmCQxf_EORtpz99SdQZ8RL8f6kbm0PFSk82A7iLNCBjklUIpH6JY&_nc_zt=14&_nc_ht=scontent-iad3-2.xx&_nc_gid=huNJri87B-mLx6m6ehkXBA&oh=00_AfgSdjRPz4Umq-HR58Ka9TjVA18RcF85I2w0Vz2wLWvqfA&oe=6927A572,discovered_1763825543259_81,KodeKiddo,"Calling for Indonesia Young Innovator!!To Join International Coding AI Robotic Competition Codeavour 7.0.This time, Global International ShowDown will be hosted at Jakarta Indonesia.This isn’t just another competition. Codeavour is where creativity meets technology, where kids and teens turn their brightest ideas into real innovations. Imagine thousands of young minds from around the world, coding, creating, and competing together in one global stage, with theme Tech for a Healthier Tomorrow. Choose your Tracks based on your preference. Open for all kiddos, age 7-18yo.Check for more info at ko","Calling for Indonesia Young Innovator!!To Join International Coding AI Robotic Competition Codefavor 7.0.This time, Global International ShowDown will be hosted at Jakarta Indonesia.This isn't just another competition. Codeavour is where creativity meets technology, where kids and teens turn their brightest ideas into real innovations. Imagine thousands of young minds from around the world, coding, creating, and competing together on one global stage, with the theme Tech for a Healthier Tomorrow. Choose your Tracks based on your preference. Open for all kiddos, ages 7-18yo. Check for more info at ko",,http://kodekiddo.com/codeavour7,Join Codeavour 7.0 now!,10,0,0,0,0,Yes,0,1,No,video,,,,,
KodeKiddo,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodeKiddo/discovered_1763825543262_90_1763826042074.jpg,,,discovered_1763825543262_90,KodeKiddo,"Belajar coding untuk anak kini lebih seru dengan berbagai tema menarik pilihan mereka di KodeKiddo Thematic Class!Tersedia puluhan topik menarik yang dapat dipilih. Proses belajar intensif dilakukan dalam 12-14 sesi pertemuan.Belajar menjadi lebih menyenangkan, fokus, dan efektif!Coba dan Daftar sekarang..!!","Calling for Indonesia Young Innovator!!To Join International Coding AI Robotic Competition Codefavor 7.0.This time, Global International ShowDown will be hosted at Jakarta Indonesia.This isn't just another competition. Codeavour is where creativity meets technology, where kids and teens turn their brightest ideas into real innovations. Imagine thousands of young minds from around the world, coding, creating, and competing together on one global stage, with the theme Tech for a Healthier Tomorrow. Choose your Tracks based on your preference. Open for all kiddos, ages 7-18yo. Check for more info at ko",,https://form.jotform.com/230588444380460?source=adsMetaReg,JOIN.SEKARANG,10,1,20,0,1,No,8,0,Yes,carousel,,,,,
KodeKiddo,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodeKiddo/discovered_1763825543172_6_1763826028750.jpg,,,discovered_1763825543172_6,KodeKiddo,"Belajar coding untuk anak kini lebih seru dengan berbagai tema menarik pilihan mereka di KodeKiddo Thematic Class!Tersedia puluhan topik menarik yang dapat dipilih. Proses belajar intensif dilakukan dalam 12-14 sesi pertemuan.Belajar menjadi lebih menyenangkan, fokus, dan efektif!Coba dan Daftar sekarang..!!",INSTAGRAM.COM Visit Instagram Profile INSTAGRAM.COM Visit Instagram Profile INSTAGRAM.COM Visit Instagram Profile INSTAGRAM.COM Visit Instagram Profile INSTAGRAM.COM Visit Instagram Profile INSTAGRAM.COM Visit Instagram Profile,,https://form.jotform.com/230588444380460?source=adsMetaReg,JOIN.SEKARANG,11,1,20,0,1,No,7,0,Yes,carousel,,,,,
KodeKiddo,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodeKiddo/discovered_1763825543250_35_1763826035552.jpg,,,discovered_1763825543250_35,Kodekiddo KK Pondok Indah,"🌞 Liburan telah tiba!KodeKiddo datang kembali dengan *Holiday Program*! Kiddos bisa belajar berbagai topik baru untuk pilihan level TK - SMA selama liburan sekolah Desember - Januari 2026. Kami mengajak Kiddos belajar coding dan digital skills di KodeKiddo, coding school dari Silicon Valley, USA. Kami menawarkan pilihan topik berbeda di tiap minggunya untuk Coding & Artificial Intelligence dan KiddoSTEM. Tersedia kelas On-Site di berbagai KodeKiddo Learning Centers atau Online.*Daftar di: https://bit.ly/kkholiday25*Tunggu apalagi!? Yuk, segera daftar dan dapatkan diskon early bird hingga *20%","Started running on Nov 22, 2025 · Total active time 5 hours",https://www.facebook.com/ads/library/?id=842158911976278,https://bit.ly/kkholiday25,Open Dropdown​,12,1,8,0,1,No,1,0,No,single_image,,,,,
KodeKiddo,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodeKiddo/discovered_1763825543237_18_1763826031151.jpg,,https://scontent-iad3-2.xx.fbcdn.net/v/t39.35426-6/573905368_1569823227382730_2110581911615205485_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=WK-ouLI7OIYQ7kNvwHbWaiA&_nc_oc=Adkma6l45lQHuGYCamrqnewO5F5VYQgvtDnTEwwD46ucrM0qd_4W8wu0ZTpQo5Sho7Q&_nc_zt=14&_nc_ht=scontent-iad3-2.xx&_nc_gid=huNJri87B-mLx6m6ehkXBA&oh=00_AfikmGA1E43DjdwFklFUU_Ahk-sYKN6GfyPa-jZQ7M1pvw&oe=69279919,discovered_1763825543237_18,ILON Academy,"Started running on Nov 22, 2025 · Total active time 5 hrs","Learning coding for kids is now more fun with a variety of engaging themes to choose from at KodeKiddo Thematic Class! There are dozens of engaging topics to choose from. The intensive learning process is carried out in 12-14 sessions. Learning becomes more fun, focused, and effective! Try it and register now..!!",https://www.facebook.com/ads/library/?id=815758501084910,https://bit.ly/ILONHC2025,Book Now,13,1,18,0,1,Yes,30,7,Yes,video,,,,,
KodeKiddo,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodeKiddo/discovered_1763825543250_32_1763826034797.jpg,,,discovered_1763825543250_32,ILON Academy,"Ready for an adventure?Let your little explorer dive into a world of discovery at ILON Academy’s Holiday Camp: Animal Kingdom Expedition! 🐾🔍For three exciting days, children will explore mechanics, hydraulics, electrical circuits, early coding, and hands-on motor skills, wrapped in fun, animal-themed activities! 🦁🛠️🤖📅 December 2–4, 2025🕒 14.00 – 17.00 WIB🎟️ Register now before slots run out!👉 https://bit.ly/ILONHC2025#BestPrimarySchool #primaryschool #bsdcity #serpong #tangerangselatan #sekolahdasar #kurikulumnasional #pendidikankarakter #pendidikananak #sekolahunggulan #primaryschool","Calling for Indonesia Young Innovator!!To Join International Coding AI Robotic Competition Codefavor 7.0.This time, Global International ShowDown will be hosted at Jakarta Indonesia.This isn't just another competition. Codeavour is where creativity meets technology, where kids and teens turn their brightest ideas into real innovations. Imagine thousands of young minds from around the world, coding, creating, and competing together on one global stage, with the theme Tech for a Healthier Tomorrow. Choose your Tracks based on your preference. Open for all kiddos, ages 7-18yo. Check for more info at ko",,https://bit.ly/ILONHC2025,ILON Academy,13,1,6,0,1,No,1,0,No,single_image,,,,,
KodeKiddo,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodeKiddo/discovered_1763825543251_41_1763826036934.jpg,,,discovered_1763825543251_41,https://bit.ly/kkholiday25,"🌞 Liburan telah tiba!KodeKiddo datang kembali dengan *Holiday Program*! Kiddos bisa belajar berbagai topik baru untuk pilihan level TK - SMA selama liburan sekolah Desember - Januari 2026. Kami mengajak Kiddos belajar coding dan digital skills di KodeKiddo, coding school dari Silicon Valley, USA. Kami menawarkan pilihan topik berbeda di tiap minggunya untuk Coding & Artificial Intelligence dan KiddoSTEM. Tersedia kelas On-Site di berbagai KodeKiddo Learning Centers atau Online.*Daftar di: https://bit.ly/kkholiday25*Tunggu apalagi!? Yuk, segera daftar dan dapatkan diskon early bird hingga *20%","Learn Coding according to your interests? It's perfect at KodeKiddo Thematic Class! Because in this program, kids can learn Coding & AI with topics and themes according to their choices! Starting from Roblox, Minecraft, Robotics, Arduino, Web, Game Development, 3D Unity, Coding Music, UI UX, Cyber ​​Security, Database, C ++ and many more. In total, there are 22+ Topics that kids can choose themselves. 14 full and intensive meeting sessions. Learning Coding & AI becomes deeper, exciting and still fun! And there are Onsite and Online classes too. Come on, try the trial Class at KodeKiddo",,https://bit.ly/kkholiday25,,13,1,8,0,1,No,1,0,No,single_image,,,,,
KodeKiddo,,,,https://scontent-iad3-2.xx.fbcdn.net/v/t39.35426-6/573905368_1569823227382730_2110581911615205485_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=WK-ouLI7OIYQ7kNvwHbWaiA&_nc_oc=Adkma6l45lQHuGYCamrqnewO5F5VYQgvtDnTEwwD46ucrM0qd_4W8wu0ZTpQo5Sho7Q&_nc_zt=14&_nc_ht=scontent-iad3-2.xx&_nc_gid=huNJri87B-mLx6m6ehkXBA&oh=00_AfikmGA1E43DjdwFklFUU_Ahk-sYKN6GfyPa-jZQ7M1pvw&oe=69279919,discovered_1763825543256_58,KodeKiddo,"Got an awesome idea in AI & Machine Learning, but not sure how to pitch it like a pro?No worries, we’ve got you covered! It’s time to level up your pitching skills with young innovators who’ve wowed audiences on the international stage! 🌍Webinar: “How to Pitch Your AI & Machine Learning Idea”📅 Sunday, 23 November 2025🕘 09:00 – 10:30 AM WIBOnline via Zoom (FREE) Reserve your spot now: bit.ly/cdvwebinar3  What’s waiting for you inside? Fun and practical strategies to make your pitch stand outTips to transform your AI/ML idea into a real, impactful solution.Inspiration from Lyan & Alethea, tal","Calling for Indonesia Young Innovator!!To Join International Coding AI Robotic Competition Codefavor 7.0.This time, Global International ShowDown will be hosted at Jakarta Indonesia.This isn't just another competition. Codeavour is where creativity meets technology, where kids and teens turn their brightest ideas into real innovations. Imagine thousands of young minds from around the world, coding, creating, and competing together on one global stage, with the theme Tech for a Healthier Tomorrow. Choose your Tracks based on your preference. Open for all kiddos, ages 7-18yo. Check for more info at ko",,http://bit.ly/cdvwebinar3,Book Now,13,0,0,0,0,Yes,0,1,No,video,,,,,
KodeKiddo,,,,https://scontent-iad3-2.xx.fbcdn.net/v/t39.35426-6/556817113_1569974430636632_2239075967104682439_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=D4-KxFXCDegQ7kNvwG8_USz&_nc_oc=Adn5_FB8HcmmYY0UmCQxf_EORtpz99SdQZ8RL8f6kbm0PFSk82A7iLNCBjklUIpH6JY&_nc_zt=14&_nc_ht=scontent-iad3-2.xx&_nc_gid=huNJri87B-mLx6m6ehkXBA&oh=00_AfgSdjRPz4Umq-HR58Ka9TjVA18RcF85I2w0Vz2wLWvqfA&oe=6927A572,discovered_1763825543258_78,KodeKiddo,"Calling for Indonesia Young Innovator!!To Join International Coding AI Robotic Competition Codeavour 7.0.This time, Global International ShowDown will be hosted at Jakarta Indonesia.This isn’t just another competition. Codeavour is where creativity meets technology, where kids and teens turn their brightest ideas into real innovations. Imagine thousands of young minds from around the world, coding, creating, and competing together in one global stage, with theme Tech for a Healthier Tomorrow. Choose your Tracks based on your preference. Open for all kiddos, age 7-18yo.Check for more info at ko","Learning coding for kids is now more fun with a variety of engaging themes to choose from at KodeKiddo Thematic Class! There are dozens of engaging topics to choose from. The intensive learning process is carried out in 12-14 sessions. Learning becomes more fun, focused, and effective! Try it and register now..!!",,http://kodekiddo.com/codeavour7,Join Codeavour 7.0 now!,13,0,0,0,0,Yes,0,1,No,video,,,,,
KodeKiddo,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodeKiddo/discovered_1763825543266_136_1763826044333.jpg,,,discovered_1763825543266_136,KodeKiddo,"Belajar coding untuk anak kini lebih seru dengan berbagai tema menarik pilihan mereka di KodeKiddo Thematic Class!Tersedia puluhan topik menarik yang dapat dipilih. Proses belajar intensif dilakukan dalam 12-14 sesi pertemuan.Belajar menjadi lebih menyenangkan, fokus, dan efektif!Coba dan Daftar sekarang..!!","🌞 Holidays are here! KodeKiddo is back with a *Holiday Program*! Kids can learn various new topics for Kindergarten - High School levels during the December - January 2026 school holidays. We invite Kids to learn coding and digital skills at KodeKiddo, a coding school from Silicon Valley, USA. We offer different topics every week for Coding & Artificial Intelligence and KiddoSTEM. On-Site classes are available at various KodeKiddo Learning Centers or Online. *Register at: https://bit.ly/kkholiday25*What are you waiting for!? Come on, register now and get an early bird discount of up to *20%",,https://form.jotform.com/230588444380460?source=adsMetaReg,JOIN.SEKARANG,15,1,20,0,1,No,7,0,Yes,carousel,,,,,
KodeKiddo,,,,https://scontent-iad3-1.xx.fbcdn.net/v/t39.35426-6/481206736_1361655988082993_2785820654606328891_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Z72q1EeBVGgQ7kNvwETghO5&_nc_oc=AdnNnlxJ4xVCUVjgrwWtc_7cKB1sGB_0dmz5j2zhxJcSfvYF9FK6R6qGECr3Ctl-il0&_nc_zt=14&_nc_ht=scontent-iad3-1.xx&_nc_gid=huNJri87B-mLx6m6ehkXBA&oh=00_Afisjhj4EH9fdavxFQyZzyjSX9thvJ_e8FpFurFwfxW-5w&oe=69279E44,discovered_1763825543172_7,KodeKiddo,"Belajar Coding sesuai minat Kiddos?Cocoknya di KodeKiddo Thematic Class!Karena di program ini, kiddos bisa belajar Coding & AIdengan topik dan tema sesuai dengan pilihan Kiddos!Mulai dari Roblox, Minecraft, Robotic, Arduino, Web, Game Development, 3D Unity, Coding Music, UI UX, Cyber Security, Database, C++ dan masih banyak lagi.Total ada 22+ Topic yang bisa Kiddos pilih sendiri.14 Sesi pertemuan full dan intensif.Belajar Coding & AI jadi lebih dalam, seru dan tetap menyenangkan!Dan ada kelas Onsite serta Onlinenya juga.Yuk, langsung Cobain trial Classnya di KodeKiddo","Ready for an adventure? Let your little explorer dive into a world of discovery at ILON Academy's Holiday Camp: Animal Kingdom Expedition! 🐾🔍For three exciting days, children will explore mechanics, hydraulics, electrical circuits, early coding, and hands-on motor skills, wrapped in fun, animal-themed activities! 🦁🛠️🤖📅 December 2–4, 2025🕒 14.00 – 17.00 WIB🎟️ Register now before slots run out!👉 https://bit.ly/ILONHC2025#BestPrimarySchool #primaryschool #bsdcity #serpong #tangerangselatan #skooldasar #curriculumnational #character education #children's education #superior schools #primaryschool",,https://form.jotform.com/230588444380460?source=adsMetaReg,JOIN.SEKARANG,16,0,0,0,0,Yes,0,1,No,video,,,,,
KodeKiddo,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodeKiddo/discovered_1763825543262_91_1763826042337.jpg,,,discovered_1763825543262_91,KodeKiddo,"Belajar coding untuk anak kini lebih seru dengan berbagai tema menarik pilihan mereka di KodeKiddo Thematic Class!Tersedia puluhan topik menarik yang dapat dipilih. Proses belajar intensif dilakukan dalam 12-14 sesi pertemuan.Belajar menjadi lebih menyenangkan, fokus, dan efektif!Coba dan Daftar sekarang..!!","Learn Coding according to your interests? It's perfect at KodeKiddo Thematic Class! Because in this program, kids can learn Coding & AI with topics and themes according to their choices! Starting from Roblox, Minecraft, Robotics, Arduino, Web, Game Development, 3D Unity, Coding Music, UI UX, Cyber ​​Security, Database, C ++ and many more. In total, there are 22+ Topics that kids can choose themselves. 14 full and intensive meeting sessions. Learning Coding & AI becomes deeper, exciting and still fun! And there are Onsite and Online classes too. Come on, try the trial Class at KodeKiddo",,https://form.jotform.com/230588444380460?source=adsMetaReg,JOIN.SEKARANG,16,1,20,0,1,No,8,0,Yes,carousel,,,,,
KodeKiddo,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodeKiddo/discovered_1763825543249_28_1763826033790.jpg,,,discovered_1763825543249_28,ILON Academy,"Ready for an adventure?Let your little explorer dive into a world of discovery at ILON Academy’s Holiday Camp: Animal Kingdom Expedition! 🐾🔍For three exciting days, children will explore mechanics, hydraulics, electrical circuits, early coding, and hands-on motor skills, wrapped in fun, animal-themed activities! 🦁🛠️🤖📅 December 2–4, 2025🕒 14.00 – 17.00 WIB🎟️ Register now before slots run out!👉 https://bit.ly/ILONHC2025#BestPrimarySchool #primaryschool #bsdcity #serpong #tangerangselatan #sekolahdasar #kurikulumnasional #pendidikankarakter #pendidikananak #sekolahunggulan #primaryschool","Ready for an adventure? Let your little explorer dive into a world of discovery at ILON Academy's Holiday Camp: Animal Kingdom Expedition! 🐾🔍For three exciting days, children will explore mechanics, hydraulics, electrical circuits, early coding, and hands-on motor skills, wrapped in fun, animal-themed activities! 🦁🛠️🤖📅 December 2–4, 2025🕒 14.00 – 17.00 WIB🎟️ Register now before slots run out!👉 https://bit.ly/ILONHC2025#BestPrimarySchool #primaryschool #bsdcity #serpong #tangerangselatan #skooldasar #curriculumnational #character education #children's education #superior schools #primaryschool",,https://bit.ly/ILONHC2025,ILON Academy,17,1,6,0,1,No,1,0,No,single_image,,,,,
